"date" "N_bikes" "temperature" "feels_like" "humidity" "wind_speed" "holiday" "weekend" "season"
"297" 2016-07-27 33339 20.4583333333333 20.4583333333333 71.8333333333333 16.9583333333333 0 0 1
"298" 2016-01-27 NA 12.0833333333333 11.5625 80.1041666666667 30.5416666666667 0 0 3
"299" 2015-04-29 26030 9.85416666666667 8 71.3125 18.6458333333333 0 0 0
"300" 2016-02-05 22597 10.8541666666667 10.4375 78.9375 22.3333333333333 0 0 3
"301" 2016-10-15 23488 13.2083333333333 13.2083333333333 NA 8.75 0 1 2
"302" 2016-01-18 NA 2.9375 0.125 75.375 11.4375 0 0 3
"303" 2016-07-05 40463 18.0416666666667 18.0416666666667 63.3541666666667 19.4791666666667 0 0 1
"304" 2016-12-01 26245 4.39583333333333 1.52083333333333 72.9583333333333 12.4583333333333 0 0 3
"305" 2015-09-24 29396 15.5833333333333 15.5833333333333 71.6875 19.9375 0 0 2
"306" 2015-06-21 30393 17.4583333333333 17.4583333333333 NA 23.0416666666667 0 1 1
"307" 2016-09-15 42135 22.6041666666667 22.7291666666667 66.8333333333333 9.97916666666667 0 0 2
"308" 2016-07-10 29135 19.4166666666667 19.4166666666667 NA 22.6041666666667 0 1 1
"309" 2016-04-28 28609 7.9375 6.16666666666667 64.1875 16.9583333333333 0 0 0
"310" 2016-10-26 34010 13.4791666666667 13.4791666666667 81.7916666666667 11.8125 0 0 2
"311" 2015-01-05 20372 8.04166666666667 6.70833333333333 80.3125 8.85416666666667 0 0 3
"312" 2015-11-27 NA 11.2916666666667 10.5416666666667 83.6666666666667 20.7291666666667 0 0 2
"313" 2015-09-08 32781 14.1458333333333 14.1458333333333 73.375 8.375 NA 0 2
"314" 2016-08-12 40159 21.0208333333333 21 61.625 21.2083333333333 0 0 1
"315" 2015-08-17 35695 17.8125 17.8125 55.7708333333333 9.66666666666667 0 0 1
"316" 2016-11-27 15446 7.54166666666667 5.79166666666667 NA 10.7291666666667 0 1 2
"317" 2016-05-05 38684 14.125 13.9166666666667 51 14.4791666666667 0 0 0
"318" 2015-11-01 NA 9.20833333333333 8.85416666666667 NA 5.20833333333333 0 1 2
"319" 2016-06-26 29112 16.6041666666667 16.6041666666667 71.1458333333333 19.2708333333333 0 1 1
"320" 2016-02-04 25154 10.2916666666667 8.97916666666667 76.7083333333333 21.9791666666667 0 0 3
"321" 2015-09-21 23676 14.7083333333333 14.7083333333333 83.5625 13.4583333333333 0 0 2
"322" 2016-11-05 19420 7.04166666666667 4.14583333333333 74.8125 17.1041666666667 0 1 2
"323" 2015-08-05 38770 18.375 18.3541666666667 64.5625 11.0625 0 0 1
"324" 2016-10-30 23535 11.144927536087 11.1014492752174 94.1739130434783 5.09420289856522 0 1 2
"325" 2015-02-18 25132 6.39583333333333 3.72916666666667 71.2708333333333 15.1666666666667 0 0 3
"326" 2016-06-15 37311 16.4791666666667 16.4791666666667 68.1458333333333 15.9166666666667 0 0 1
"327" 2016-05-18 24111 12.9166666666667 12.9166666666667 79.9791666666667 15.2291666666667 0 0 0
"328" 2016-11-07 17193 6.77083333333333 3.77083333333333 76.5625 16.7708333333333 0 0 2
"329" 2015-05-31 14998 13.8541666666667 13.8541666666667 72.875 22.3333333333333 0 1 0
"330" 2016-05-04 36182 13.2708333333333 13 46.9166666666667 11.0625 0 0 0
"331" 2016-02-22 20463 9.04166666666667 7.1875 73.2708333333333 16.9166666666667 0 0 3
"332" 2016-10-06 35005 13.2708333333333 13.2708333333333 59.4166666666667 19.3541666666667 0 0 2
"333" 2016-05-20 35674 15.9791666666667 15.9791666666667 67 20.2291666666667 0 0 0
"334" 2016-01-26 20224 10.1875 8.97916666666667 80.3333333333333 27.2083333333333 0 0 3
"335" 2015-01-18 13199 3.39583333333333 1.91666666666667 84.3333333333333 6.97916666666667 0 1 3
"336" 2015-03-30 22106 9.625 7.39583333333333 64.5625 26.3333333333333 0 0 0
"337" 2016-12-09 NA 13.125 13.125 85.4166666666667 14.3125 0 0 3
"338" 2015-04-03 11298 9.39583333333333 8.58333333333333 88.0833333333333 7.91666666666667 NA 0 0
"339" 2016-07-02 30322 15.4791666666667 15.4791666666667 65.8125 23.75 0 1 1
"340" 2015-03-31 22602 10.85 9.7 55.15 41.9 0 0 0
"341" 2015-09-16 18653 13.75 13.75 89.6666666666667 13.4166666666667 0 0 2
"342" 2015-03-04 24485 6.6875 3.27083333333333 64.6666666666667 20.2083333333333 0 0 0
"343" 2016-05-31 16078 12.5 12.5 84.9791666666667 23.6041666666667 0 0 0
"344" 2016-08-16 38911 18.0227272727273 18.0227272727273 68.5909090909091 14.0454545454545 0 0 1
"345" 2015-06-28 25706 19.125 19.125 NA 15.3333333333333 0 1 1
"346" 2015-09-01 25556 15.4791666666667 15.4791666666667 79.8333333333333 9.5 0 0 2
"347" 2015-05-07 31144 13.1666666666667 13.1041666666667 62.3125 19.625 0 0 0
"348" 2016-07-09 33968 20.125 20.125 NA 19.75 0 1 1
"349" 2016-04-10 23418 8.29166666666667 6.375 NA 20.375 0 1 0
"350" 2016-02-10 23626 6.60416666666667 3.35416666666667 71.8333333333333 18.7083333333333 0 0 3
"351" 2015-10-20 32718 11.5416666666667 11.25 75.5208333333333 8.02083333333333 NA 0 2
"352" 2016-12-08 28366 12.7916666666667 12.7916666666667 83.4791666666667 16.3125 0 0 3
"353" 2015-09-09 33116 15.8125 15.8125 71.6458333333333 14.0833333333333 0 0 2
"354" 2016-07-16 38349 21.6458333333333 21.6666666666667 NA 20.6666666666667 0 1 1
"355" 2016-05-08 44758 19.25 19.2291666666667 NA 15.5625 0 1 0
"356" 2015-02-15 16952 6.6875 5.33333333333333 86.1666666666667 7.33333333333333 NA 1 3
"357" 2015-02-02 21640 1.25 -2.39583333333333 64.8541666666667 12.625 0 0 3
"358" 2016-03-02 20635 6.3125 1.79166666666667 72.1875 31 0 0 0
"359" 2016-04-09 19704 8.97916666666667 7 NA 15.8333333333333 0 1 0
"360" 2016-02-06 NA 11.0416666666667 9.70833333333333 NA 31.0833333333333 0 1 3
"361" 2016-10-17 NA 14.2291666666667 14.2291666666667 76.1875 14.3333333333333 0 0 2
"362" 2016-04-13 31762 12.5625 12.3541666666667 58.9166666666667 7.02083333333333 0 0 0
"363" 2015-04-12 29204 11.7916666666667 10.9166666666667 58.6458333333333 20.2083333333333 0 1 0
"364" 2016-06-17 31641 15.5208333333333 15.5208333333333 80.8958333333333 10 0 0 1
"365" 2015-09-19 31826 15.195652173913 15.195652173913 70.9565217391304 6.97826086956522 NA 1 2
"366" 2015-10-07 28629 14.875 14.875 81.9375 19.0833333333333 0 0 2
"367" 2015-07-24 16034 15.8541666666667 15.8541666666667 75.4166666666667 11.4583333333333 0 0 1
"368" 2016-11-19 18069 5.70833333333333 2.41666666666667 79.7083333333333 16.7916666666667 0 1 2
"369" 2016-01-24 16360 12.4375 12.1041666666667 88.125 14.9791666666667 0 1 3
"370" 2015-12-05 16511 12.6458333333333 12.6458333333333 NA 36.8333333333333 0 1 3
"371" 2015-10-10 29416 13 12.9791666666667 NA 11.125 0 1 2
"372" 2016-08-05 35991 19.6739130434783 19.5 62.3695652173913 16 0 0 1
"373" 2015-02-24 23688 7.1875 3.14583333333333 66.1458333333333 27 0 0 3
"374" 2015-02-09 23858 5.70833333333333 3.85416666666667 81.4375 9.20833333333333 0 0 3
"375" 2015-11-29 11392 12.0416666666667 12.0416666666667 72.0416666666667 34.0833333333333 0 1 2
"376" 2016-11-03 30891 7.91666666666667 6.64583333333333 72.0208333333333 9.875 0 0 2
"377" 2016-08-13 43041 20.3125 20.3125 61.7291666666667 19.5208333333333 0 1 1
"378" 2016-01-29 22526 11.7916666666667 11.625 77.9375 33.7916666666667 0 0 3
"379" 2016-05-07 43819 17.4375 17.375 NA 13.3125 0 1 0
"380" 2015-12-15 NA 11.4583333333333 11.125 92.25 10.7083333333333 0 0 3
"381" 2015-05-25 29502 13.75 13.75 60.875 13.6041666666667 1 0 0
"382" 2016-06-22 NA 19.1458333333333 19.1458333333333 78.9166666666667 11.2708333333333 0 0 1
"383" 2016-12-18 14970 8.14583333333333 7.20833333333333 90.7291666666667 6.52083333333333 NA 1 3
"384" 2015-04-23 32773 10.3958333333333 9.02083333333333 71.6666666666667 13.2083333333333 0 0 0
"385" 2016-12-04 15267 4.66666666666667 2 78.0208333333333 13.8541666666667 0 1 3
"386" 2015-07-15 34574 19.6458333333333 19.6458333333333 76.9166666666667 12 0 0 1
"387" 2016-05-10 21452 15.8333333333333 15.8333333333333 91.1041666666667 14.9583333333333 0 0 0
"388" 2016-01-04 20533 8.875 7.04166666666667 82.5625 12.5 0 0 3
"389" 2016-08-26 37697 23.1875 22.9791666666667 56.125 10.1666666666667 0 0 1
"390" 2016-06-20 22057 18.0625 18.0625 80.6875 20.375 0 0 1
"391" 2016-10-28 33420 14.5625 14.5625 74.7708333333333 13.5 0 0 2
"392" 2015-02-25 21592 9.08333333333333 7.66666666666667 77.3125 11.1041666666667 0 0 3
"393" 2015-02-08 15778 5.4375 3.14583333333333 76.2083333333333 10.25 0 1 3
"394" 2015-08-15 33739 17.5833333333333 17.5833333333333 NA 13.5 0 1 1
"395" 2016-11-11 27814 7.33333333333333 5.66666666666667 74.2708333333333 9.47916666666667 0 0 2
"396" 2015-11-22 13118 3.52083333333333 0.791666666666667 74.6666666666667 10.6666666666667 0 1 2
"397" 2016-08-20 24371 17.9375 17.9375 70.0833333333333 26.2291666666667 0 1 1
"398" 2015-02-20 20715 6.64583333333333 4.8125 81.3333333333333 9.41666666666667 0 0 3
"399" 2016-11-18 26594 6.27083333333333 2.89583333333333 71.8333333333333 19.0833333333333 0 0 2
"400" 2015-03-11 27419 8.75 7.60416666666667 73.7291666666667 11.2291666666667 0 0 0
"401" 2015-08-07 39486 19.5208333333333 19.5208333333333 62.7083333333333 8.95833333333333 0 0 1
"402" 2016-01-13 24586 5.83333333333333 2.47916666666667 71.4791666666667 18.1041666666667 0 0 3
"403" 2016-01-31 NA 10.0416666666667 8.77083333333333 79.1666666666667 22.5 0 1 3
"404" 2016-01-17 11762 2.95833333333333 0.75 80.3125 9.0625 0 1 3
"405" 2015-10-21 18922 12.5 12.2916666666667 88.4375 15.5208333333333 0 0 2
"406" 2016-06-24 18380 19.4444444444444 19.4444444444444 59 21.6666666666667 0 0 1
"407" 2015-05-21 34833 14.625 14.0208333333333 53.0208333333333 15.75 0 0 0
"408" 2015-09-07 31692 14.3333333333333 14.3333333333333 72.1666666666667 9.8125 0 0 2
"409" 2015-12-20 13060 12.7708333333333 12.5416666666667 74.2916666666667 20.375 0 1 3
"410" 2015-04-15 37470 17.5416666666667 17.2083333333333 51.8958333333333 14.0625 0 0 0
"411" 2015-07-20 27163 19.1428571428571 19.1428571428571 77.8809523809524 13.3571428571429 0 0 1
"412" 2016-11-23 28768 9.04166666666667 7.9375 84.1458333333333 10.8125 0 0 2
"413" 2015-04-19 19736 8.41666666666667 6.66666666666667 67.8125 11.6041666666667 0 1 0
"414" 2016-04-20 34197 9.125 7.64583333333333 72.2708333333333 19.125 0 0 0
"415" 2015-07-07 37908 19.4583333333333 19.3541666666667 58.125 21.5208333333333 0 0 1
"416" 2015-07-21 40696 20.3958333333333 20.3958333333333 58.3541666666667 22.3958333333333 0 0 1
"417" 2016-12-30 11566 3.27083333333333 1.0625 NA 9 0 0 3
"418" 2015-12-08 23430 12.2708333333333 11.7083333333333 73.75 20.75 0 0 3
"419" 2015-05-10 32226 14.7708333333333 14.6458333333333 NA 13.6875 0 1 0
"420" 2015-11-16 26507 13.6458333333333 13.6458333333333 73.625 21.875 0 0 2
"421" 2016-08-23 42060 23.1458333333333 23.0416666666667 59.9791666666667 10.2916666666667 0 0 1
"422" 2015-12-02 27789 13.0208333333333 13.0208333333333 72.4791666666667 20.75 0 0 3
"423" 2015-05-29 26023 12.375 12.375 64.0416666666667 22.2083333333333 0 0 0
"424" 2016-02-16 24386 3.66666666666667 1.8125 NA 9.25 0 0 3
"425" 2015-06-10 35707 13.9791666666667 13.8125 57.8333333333333 21.9583333333333 0 0 1
"426" 2015-08-12 36548 18.5416666666667 18.5416666666667 70.3958333333333 16.7708333333333 0 0 1
"427" 2016-04-14 30611 13.1666666666667 12.9583333333333 61.4791666666667 9.95833333333333 0 0 0
"428" 2016-04-15 15761 10.6041666666667 10.125 86.1458333333333 9.27083333333333 0 0 0
"429" 2015-09-02 30180 14.6875 14.6875 73.25 10.2291666666667 0 0 2
"430" 2016-07-13 35691 15.4791666666667 15.4791666666667 70.4375 15.1458333333333 0 0 1
"431" 2016-12-20 24864 6.20833333333333 3.95833333333333 80.0208333333333 11.2083333333333 0 0 3
"432" 2015-07-11 42091 21.375 21.2916666666667 NA 17.4166666666667 0 1 1
"433" 2016-05-19 34267 14.1458333333333 14.1458333333333 73.7916666666667 16.1041666666667 0 0 0
"434" 2016-06-13 27293 16.6875 16.6875 81.25 15.3125 0 0 1
"435" 2015-07-28 36101 17.125 17.125 58.7916666666667 27.8541666666667 0 0 1
"436" 2016-11-14 24618 10.7708333333333 10.2083333333333 85.25 14.125 0 0 2
"437" 2016-09-17 27182 15.375 15.375 NA 19.875 0 1 2
"438" 2015-01-09 22104 12.7291666666667 12.3333333333333 74.8541666666667 32.9166666666667 0 0 3
"439" 2015-04-21 34908 11.375 10.8541666666667 61.6041666666667 12.75 0 0 0
"440" 2015-05-19 28331 10.9166666666667 9.5 63.125 24.2708333333333 0 0 0
"441" 2016-08-21 28219 18.6458333333333 18.625 68.4375 26.2916666666667 0 1 1
"442" 2016-02-12 NA 4.75 1.95833333333333 NA 13.0416666666667 0 0 3
"443" 2015-03-14 18101 6.14583333333333 2.95833333333333 66.9791666666667 17.9583333333333 0 1 0
"444" 2015-03-24 24083 7.54166666666667 5.91666666666667 69.8125 9.35416666666667 0 0 0
"445" 2016-04-05 30575 11.5833333333333 10.9166666666667 65.7083333333333 14.9166666666667 0 0 0
"446" 2015-01-25 15094 5.52083333333333 2.3125 77.375 16.1666666666667 0 1 3
"447" 2015-02-17 25064 5.85416666666667 3.47916666666667 68.7083333333333 12.1875 0 0 3
"448" 2016-03-10 23504 6.79166666666667 5.375 83.3958333333333 7.52083333333333 0 0 0
"449" 2015-07-27 31904 17.7708333333333 17.7708333333333 67.1875 28.2083333333333 0 0 1
"450" 2015-02-04 21850 2.875 -0.520833333333333 80.6875 14.125 0 0 3
"451" 2015-07-10 42779 20.8333333333333 20.3333333333333 47.2291666666667 12.8541666666667 0 0 1
"452" 2015-04-17 29796 10.5833333333333 8.91666666666667 63.625 23.6458333333333 0 0 0
"453" 2016-07-12 29869 15.7083333333333 15.7083333333333 78.5 15.3958333333333 0 0 1
"454" 2015-12-04 25956 11.0416666666667 9.97916666666667 70.2708333333333 25.0625 0 0 3
"455" 2015-01-06 20613 7.85416666666667 5.33333333333333 78.8958333333333 16 0 0 3
"456" 2016-07-29 35353 19.8958333333333 19.8958333333333 72.2291666666667 17.7083333333333 0 0 1
"457" 2015-10-15 NA 11.2291666666667 10.5625 77.875 13.1458333333333 0 0 2
"458" 2015-01-16 22663 5.79166666666667 2.54166666666667 66.2291666666667 17.4583333333333 0 0 3
"459" 2016-08-15 40236 18.2391304347826 18.195652173913 64.8260869565217 14.695652173913 0 0 1
"460" 2016-03-30 26516 9.27083333333333 7.47916666666667 66.1458333333333 17.7291666666667 0 0 0
"461" 2015-06-17 38591 19.6458333333333 19.6458333333333 65.5416666666667 21.9166666666667 0 0 1
"462" 2016-08-14 43848 19.25 19.0625 53.9375 9.16666666666667 0 1 1
"463" 2016-08-01 29749 16.8125 16.8125 67.875 12.5833333333333 0 0 1
"464" 2015-06-03 35377 16.125 16.125 53.0625 17.5833333333333 0 0 1
"465" 2016-09-25 29663 17.6875 17.6875 62.25 19.875 0 1 2
"466" 2016-03-18 23047 5.66666666666667 3.125 81.5 12.3541666666667 0 0 0
"467" 2015-10-09 32006 12.5652173913043 12.5 76.7608695652174 6.91304347826087 0 0 2
"468" 2016-12-10 NA 12.3125 12.0625 89.1875 15.1041666666667 0 1 3
"469" 2016-05-01 29249 11 10.625 58.2916666666667 12.4375 0 1 0
"470" 2016-10-10 32760 10.4375 9.95833333333333 75.625 9.16666666666667 0 0 2
"471" 2016-01-05 22805 8.97916666666667 7.89583333333333 85.6666666666667 8.4375 NA 0 3
"472" 2016-09-22 38043 17.4166666666667 17.4166666666667 71.3333333333333 11.6041666666667 0 0 2
"473" 2016-03-26 10053 10.8157894736842 9.5 NA 22.5789473684211 0 1 0
"474" 2016-04-21 31612 10.625 9.47916666666667 67.3125 20.1875 0 0 0
"475" 2015-10-25 23133 9 7.82608695652174 75.695652173913 8.50724637695652 0 1 2
"476" 2015-11-11 29899 14.7708333333333 14.7708333333333 71.7083333333333 20.3333333333333 0 0 2
"477" 2016-01-01 9797 6.5 3.72916666666667 82.5 16.7291666666667 1 0 3
"478" 2015-02-23 21764 6.9375 2.9375 66.8541666666667 25.875 0 0 3
"479" 2015-08-11 34318 18.3125 18.3125 64.5625 7.4375 NA 0 1
"480" 2016-12-22 21461 8.29166666666667 6.41666666666667 80.1041666666667 12.6041666666667 0 0 3
"481" 2016-12-14 28861 10.2916666666667 9.47916666666667 85.1666666666667 9.85416666666667 0 0 3
"482" 2016-08-27 32188 21.25 21.25 NA 15.2083333333333 0 1 1
"483" 2015-08-03 35402 19.8333333333333 19.8333333333333 68.25 17.625 0 0 1
"484" 2015-06-15 34558 14.2708333333333 14.2708333333333 64.7083333333333 16.875 0 0 1
"485" 2015-04-01 23539 8.5 4.9375 59.8541666666667 31.7083333333333 0 0 0
"486" 2016-07-22 35996 21.125 21.125 66.9166666666667 8.9375 0 0 1
"487" 2016-06-12 17841 17.2083333333333 17.2083333333333 81.5833333333333 11.5416666666667 0 1 1
"488" 2016-03-01 NA 9.35416666666667 7.16666666666667 80.0208333333333 25.3333333333333 0 0 0
"489" 2016-06-28 31288 16.6041666666667 16.6041666666667 63.0416666666667 12.2708333333333 0 0 1
"490" 2015-03-26 20305 8.41666666666667 6.1875 70.375 20.8333333333333 0 0 0
"491" 2015-02-11 23680 5.04166666666667 3.16666666666667 77.4375 7.64583333333333 0 0 3
"492" 2015-08-22 44187 23.2083333333333 23.1875 62.7708333333333 12.2916666666667 0 1 1
"493" 2016-09-27 NA 17.1041666666667 17.1041666666667 75.875 15.625 0 0 2
"494" 2015-10-14 30579 10.4791666666667 9.8125 75.0416666666667 13.5 0 0 2
"495" 2015-12-06 15478 13.4375 13.4375 NA 23.1458333333333 0 1 3
"496" 2015-04-14 34519 15.6458333333333 14.8958333333333 60.7708333333333 17.1666666666667 0 0 0
"497" 2015-02-21 16198 4.8125 1.625 76.3333333333333 16.2083333333333 0 1 3
"498" 2015-01-17 NA 3.79166666666667 0.5625 NA 13.5833333333333 0 1 3
"499" 2016-07-18 43195 23.5 23.375 58.5208333333333 8.3125 NA 0 1
"500" 2015-11-28 16336 8.125 5.35416666666667 NA 27.25 0 1 2
